STATUS,URL,PAGEFOUND
404,/DocumentCenter/View/741/Ordinance-1933---2018-International-Building-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/740/Ordinance-1932---2018-International-Residential-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/669/Ordinance-1931----Renewable-Parallel-Generation-Customer-Class-Rates,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/670/Ordinance-1930---Water-Connection-Fees-and-Costs-PDF,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/653/Ordinance-1929---Rezoning-from-R-2-to-P-District-,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/652/Ordinance-1928----Adopting-2018-International-Fuel-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/651/Ordinance-1927---Adopting-2018-International-Mechanical-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/654/Ordinance-1926---Adopting-2018-International-Plumbing-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/637/Ordinance-1924----Enhanced-Cereal-Malt-Beverage,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/636/Ordinance-1923----Authorizing-Execution-of-Development-agreement,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/656/Ordinance-1925---Small-Cell-Aesthetic-Standards,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/635/Ordinance-1922----Establishing-the-Order-of-Business,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/634/Ordinance-1921---Setting-Dates-and-Times-for-Meetings-of-the-Gov-Body,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/641/Ordinance-1920----Adopting-a-2019-Hotel-Project,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/640/Ordinance-1919----Electric-Rate-Restructuring,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/639/Ordinance-1918----KDHE-Wastewater-Loan-Agreement,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/638/Ordinance-1917----Establishing-a-Redevelopment-District,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/633/Ordinance-1916---Creating-a-CID-Hotel-Only,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/642/Ordinance-1915---Creating-a-CID-Hotel--Other,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/627/Ordinance-1914---Golf-Memberships,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/626/Ordinance-1913---Licensing-of-Dog-Kennels,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/628/Ordinance-1912---Board-of-Building-Trades,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/593/Ordinance-1911--Uniform-Public-Offense-Code,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/592/Ordinance-1910---Standard-Traffic-Ordinance,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/591/Ordinance-1909---Wastewater-Rates,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/590/Ordinance-1908---Consumption-of-CMB,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/589/Ordinance-1907-Electric-Code-2014-Edition,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/588/Ordinance-1906---Parallel-Generation,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/587/Ordinance-1905---Codification-of-Ordinances,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/586/Ordinance1904---Rezoning-Block-33-lot-8,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/600/Ordinance-1903---Abandoned-and-Vacant-Buildings,https://www.russellcity.org/210/Ordinances
404,/DocumentCenter/View/599/Ordinance-1902---Subdivision-change,https://www.russellcity.org/210/Ordinances
